"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
5,45,407,"B0BHS67H1K",false,199.99,"USD",0,0,0,7,5,"https://www.amazon.com/dp/B0BHS67H1K","35.00",false,false,false,false,"Quictent Galvanized Tiered Raised Garden Bed Kit, 43x63x25.6 in Oval Planting Box Rubber Strip Edging, for Vegetables Outd...","https://m.media-amazon.com/images/I/71uumEMyPSL._AC_UL320_.jpg"
5,47,409,"B09W358TJ5",true,99.99,"USD",109.99,10,9.09,60,4.2,"https://www.amazon.com/dp/B09W358TJ5","252.00",false,false,false,false,"6 ft x 2 ft Raised Garden Bed Metal Elevated Planter for Vegetable Flower Herb (2pk)","https://m.media-amazon.com/images/I/71JE1Yc+vjL._AC_UL320_.jpg"
5,48,410,"B0BS2VXHDZ",false,165.99,"USD",0,0,0,3,4.4,"https://www.amazon.com/dp/B0BS2VXHDZ","13.20",false,false,false,false,"OAZALDA Lockable Wheels Leg Planter Standing Raised Bed 33‘’Lx22‘’Wx37‘’H 0.42mm Aluminized zinc Raised Garden Bed for Veg...","https://m.media-amazon.com/images/I/61JxxWKUkbL._AC_UL320_.jpg"
5,50,412,"B09PN11Y65",false,99.99,"USD",0,0,0,163,4.3,"https://www.amazon.com/dp/B09PN11Y65","700.90",false,false,false,false,"Sponsored Ad - Thanaddo Raised Garden Bed 6x3x1.84 ft Outdoor Planter Box with Vents Galvanized Metal Garden Bed Kit for V...","https://m.media-amazon.com/images/I/71Q4lSaN-mL._AC_UL320_.jpg"
5,51,413,"B08NRJFWY8",false,60.47,"USD",0,0,0,67,4.6,"https://www.amazon.com/dp/B08NRJFWY8","308.20",false,false,false,false,"Sunnydaze 41"" Hexagon Steel Raised Garden Bed Kit - Metal Planter for Plants, Flowers, Vegetables and Herbs - Gray","https://m.media-amazon.com/images/I/81EZrzriYHL._AC_UL320_.jpg"
5,53,415,"B0BYZ38XQ4",false,45.99,"USD",0,0,0,38,4.9,"https://www.amazon.com/dp/B0BYZ38XQ4","186.20",false,false,false,false,"ZXZYHFTY Galvanized Raised Garden Bed kit, Outdoor Garden Raised Planter Box, Round Large Metal Raised Garden Beds for Veg...","https://m.media-amazon.com/images/I/81QiTlXB5aL._AC_UL320_.jpg"
5,54,416,"B0B352VYSJ",false,225,"USD",0,0,0,7,4.8,"https://www.amazon.com/dp/B0B352VYSJ","33.60",false,false,false,false,"Sunnydaze 79"" Oval Raised Garden Bed - Stackable Steel Vegetable Flower Bed Planter Kit with Rubber Edge Trim - Green","https://m.media-amazon.com/images/I/71-kel8W1fL._AC_UL320_.jpg"
5,56,418,"B0BTST43BZ",false,21.99,"USD",0,0,0,4,4.7,"https://www.amazon.com/dp/B0BTST43BZ","18.80",false,false,false,false,"2 Pcs Fabric Raised Garden Beds Planters 35 Gallon PE Garden Planting Bed with 8 Divided Grids Rectangle Garden Beds Outdo...","https://m.media-amazon.com/images/I/81QcV2jLQML._AC_UL320_.jpg"
5,57,419,"B0BW7D958J",false,69.98,"USD",0,0,0,4,2.6,"https://www.amazon.com/dp/B0BW7D958J","10.40",false,false,false,false,"Retouhqp 4 Packs Raised Garden Bed with Legs Planters for Outdoor Plants, Planter Raised Beds Kits Planter Box for Garden ...","https://m.media-amazon.com/images/I/71PeIKsv0bL._AC_UL320_.jpg"
5,58,420,"B0BJZXY5ZK",false,29.71,"USD",0,0,0,49,3.2,"https://www.amazon.com/dp/B0BJZXY5ZK","156.80",false,false,false,false,"CAMVNG Raised Garden Bed Garden Box Flower Bed Planter Boxes Outdoor Herb Garden Planter Outdoor Garden Beds Outdoor Veget...","https://m.media-amazon.com/images/I/61sF4n1Y4KL._AC_UL320_.jpg"
5,59,421,"B0B4222N4M",false,49.99,"USD",0,0,0,28,3.8,"https://www.amazon.com/dp/B0B4222N4M","106.40",false,false,false,false,"Raised Garden Bed Set of 2-100% Recycled Plastic Panels Made | 10 Possible Planter Beds Assembly Options | Raised Garden B...","https://m.media-amazon.com/images/I/91dM50TMreL._AC_UL320_.jpg"
5,60,422,"B0BZVD95QQ",false,38.9,"USD",0,0,0,2,5,"https://www.amazon.com/dp/B0BZVD95QQ","10.00",false,false,false,false,"ALISXM Galvanized Raised Garden Bed Kit，Outdoor Galvanized Planter Raised Boxes，Raised Garden Beds Outdoor for Vegetables,...","https://m.media-amazon.com/images/I/71AvMQYX1WL._AC_UL320_.jpg"
6,9,423,"B08C1J51SH",false,79.71,"USD",0,0,0,4,1,"https://www.amazon.com/dp/B08C1J51SH","4.00",false,false,false,false,"Gardenised White Vinyl Traditional Fence Design Garden Bed Elevated Screwless Raised Planter Box, 15.75 x 35.5 (QI003740.B)","https://m.media-amazon.com/images/I/81Ai3e61HwL._AC_UL400_.jpg"
6,11,425,"B09WHC4J2B",true,144.44,"USD",169.95,25.51,15.01,216,4.7,"https://www.amazon.com/dp/B09WHC4J2B","1015.20",false,false,false,false,"Sponsored Ad - VEGEGA. 8ft X 2ft X 1.4ft Raised Garden Bed Kit, Large Zinc-Aluminum-Magnesium Stainless Steel Metal Plante...","https://m.media-amazon.com/images/I/61dFi32tyAL._AC_UL400_.jpg"
6,12,426,"B0BLXKQ6CH",false,59.99,"USD",0,0,0,96,3.9,"https://www.amazon.com/dp/B0BLXKQ6CH","374.40",false,false,false,false,"Sponsored Ad - TDDSS Raised Garden Bed with Legs Planters for Outdoor Plants Planter Box Plant pots Elevated Garden Boxes ...","https://m.media-amazon.com/images/I/81gmS1V-owL._AC_UL400_.jpg"
6,13,427,"B0BPGQ2M6S",true,139.99,"USD",149.99,10,6.67,414,4.1,"https://www.amazon.com/dp/B0BPGQ2M6S","1697.40",false,false,false,false,"Sponsored Ad - Emalie Garden Raised Bed, Deep Root Box Planter for Indoor Outdoor Plants, Brown","https://m.media-amazon.com/images/I/91FvOL39CgL._AC_UL400_.jpg"
6,14,428,"B0BLYQ8HP5",true,53.99,"USD",59.99,6,10,99,3.5,"https://www.amazon.com/dp/B0BLYQ8HP5","346.50",false,false,false,false,"Sponsored Ad - Raised Garden Bed with Legs Planters for Outdoor Plants Planter Box Plant pots Elevated Garden Boxes Perfec...","https://m.media-amazon.com/images/I/61pNSF7+caL._AC_UL400_.jpg"
6,15,429,"B0BPBTB49V",true,97.7,"USD",120.8,23.1,19.12,23,4.6,"https://www.amazon.com/dp/B0BPBTB49V","105.80",false,false,false,false,"2Pcs Raised Garden Bed 6 x 3 x 1 FT,Galvanized Raised Garden Beds Outdoor for Vegetables Flowers Herb,Raised Garden Boxes ...","https://m.media-amazon.com/images/I/81Qmdyxab0L._AC_UL400_.jpg"
6,16,430,"B0BKG2455M",false,199.99,"USD",0,0,0,28,4.3,"https://www.amazon.com/dp/B0BKG2455M","120.40",false,false,false,false,"Mostmahes 2 PCS 10x2x1/8x4x1/6x6x1ft Outdoor Galvanized Raised Garden Bed for Flowers, 9 in 1 Adjustable Raised Planter Bo...","https://m.media-amazon.com/images/I/81tbQpLcWHL._AC_UL400_.jpg"
6,17,431,"B07CYWYR8R",true,10.99,"USD",11.99,1,8.34,112,4.2,"https://www.amazon.com/dp/B07CYWYR8R","470.40",false,false,false,false,"Fabric Raised Planting Bed,15 Gallon Garden Grow Bags Herb Flower Vegetable Plants Bed Round Planter,Dia24 x 8""","https://m.media-amazon.com/images/I/81fN72s-+kL._AC_UL400_.jpg"
6,18,432,"B09V74L8LP",false,69.89,"USD",0,0,0,1,3,"https://www.amazon.com/dp/B09V74L8LP","3.00",false,false,false,false,"Topadorn Plastic Planters Raised Garden Beds Vegetables Elevated Plant Raised Bed,Kits Herbs Flowers Growing Container wit...","https://m.media-amazon.com/images/I/61vlX7wewDL._AC_UL400_.jpg"
6,19,433,"B0B5B2WQB5",false,39.99,"USD",0,0,0,73,4.2,"https://www.amazon.com/dp/B0B5B2WQB5","306.60",false,false,false,false,"Sponsored Ad - NACREEN Raised Garden Bed with Legs Planters for Outdoor Plants Garden Boxes Outdoor Raised Planter Box Per...","https://m.media-amazon.com/images/I/71nyY17MWnL._AC_UL400_.jpg"
6,20,434,"B09HRYDTK5",false,28.99,"USD",0,0,0,23,3.9,"https://www.amazon.com/dp/B09HRYDTK5","89.70",false,false,false,false,"Sponsored Ad - Hexagon Raised Garden Bed Kit,Outdoor Garden Planter Box for Vegetable/Flower/Herb/Fruit,DIY Gardening(24"" ...","https://m.media-amazon.com/images/I/61i+zs4a0hS._AC_UL400_.jpg"
6,21,435,"B0BCVVN6G3",true,49.99,"USD",54.99,5,9.09,321,4.5,"https://www.amazon.com/dp/B0BCVVN6G3","1444.50",false,false,false,false,"Sponsored Ad - BUTUNITA Galvanized Raised Garden Bed Outdoor Metal for Gardening Vegetables Flower Garden Planter Box Larg...","https://m.media-amazon.com/images/I/81dBjWQ+fnL._AC_UL400_.jpg"
6,22,436,"B09NVTVF46",false,99.99,"USD",0,0,0,193,3.9,"https://www.amazon.com/dp/B09NVTVF46","752.70",false,false,false,false,"Sponsored Ad - Kalolary 4 Sets Raised Garden Bed Elevated Garden Bed with Legs Patio Plant Boxes Vegetable Flowers Plantin...","https://m.media-amazon.com/images/I/81tglYxcbQL._AC_UL400_.jpg"
6,23,437,"B0B4J9RCWM",true,99.99,"USD",109.99,10,9.09,2,5,"https://www.amazon.com/dp/B0B4J9RCWM","10.00",false,false,false,false,"ybaymy Vertical Raised Garden Bed 5 Tier Planter Box 4 FT Freestanding Elevated Garden Planter for Outdoor Indoor with 5 C...","https://m.media-amazon.com/images/I/61kntkqQjPL._AC_UL400_.jpg"
6,24,438,"B0BX66Q4XM",false,42.99,"USD",0,0,0,1,5,"https://www.amazon.com/dp/B0BX66Q4XM","5.00",false,false,false,false,"Homhous Raised Garden Bed Kit for Vegetable 1-Pack, 47.2"" Oval Galvanized Planter Box for Backyard Easy to Set Up","https://m.media-amazon.com/images/I/71UQRJ5lg8L._AC_UL400_.jpg"
6,26,440,"B09RQK87G3",false,169.99,"USD",0,0,0,106,4.6,"https://www.amazon.com/dp/B09RQK87G3","487.60",false,false,false,false,"FLEXIMOUNTS Vertical Raised Garden Bed w/Wheels,4 Tiers Freestanding Elevated Garden Planters with Lockable Caster Wheels ...","https://m.media-amazon.com/images/I/71+0Gt+WmPL._AC_UL400_.jpg"
6,29,443,"B0BR1BNRM1",false,59.99,"USD",0,0,0,4,5,"https://www.amazon.com/dp/B0BR1BNRM1","20.00",false,false,false,false,"Galvanized Raised Garden Bed Kit, 4×4x1ft Round Steel Raised Garden Planters for Outdoor Vegetable Flower Herb","https://m.media-amazon.com/images/I/61dlp2iVhpS._AC_UL400_.jpg"
6,30,444,"B0B49M8HD4",false,69.99,"USD",0,0,0,496,4.3,"https://www.amazon.com/dp/B0B49M8HD4","2132.80",false,false,false,false,"FRIZIONE 6x2.3x1ft Galvanized Metal Raised Garden Bed for Vegetables, Outdoor Garden Raised Planter Box, Backyard Patio Pl...","https://m.media-amazon.com/images/I/81vs3bGxdXL._AC_UL400_.jpg"
6,31,445,"B06XJ9BP45",false,44.95,"USD",0,0,0,162,4.6,"https://www.amazon.com/dp/B06XJ9BP45","745.20",false,false,false,false,"RMP Garden Bed Corner Bracket - Set of Four - 20-24 Inch Bed","https://m.media-amazon.com/images/I/51i4Ql1bAyL._AC_UL400_.jpg"
6,32,446,"B0B5WNFXYQ",false,69.99,"USD",0,0,0,41,4.6,"https://www.amazon.com/dp/B0B5WNFXYQ","188.60",false,false,false,false,"AONNTOO Raised Garden Bed Kit, 6×3 ft Large Metal Outdoor Planters, Garden Planter Box for Vegetables Flowers Fruits Herb...","https://m.media-amazon.com/images/I/71meU4HyOdL._AC_UL400_.jpg"
6,33,447,"B07TF8V9JR",false,31.99,"USD",0,0,0,44,3.6,"https://www.amazon.com/dp/B07TF8V9JR","158.40",false,false,false,false,"TABOR TOOLS TR7A Raised Garden Bed Kit (3.3 ft x 2 ft), Tool-Free PVC Box Planting Bed Set for Growing Fresh Vegetables, F...","https://m.media-amazon.com/images/I/81R+TIU53SL._AC_UL400_.jpg"
6,34,448,"B08PTX3NC6",true,89.99,"USD",99.99,10,10,138,4.3,"https://www.amazon.com/dp/B08PTX3NC6","593.40",false,false,false,false,"Galvanized Steel Raised Garden Bed Kit Extra Height Elevated Planter Box Steel Large Vegetable Flower Bed Kit (3 x 6 x 1 F...","https://m.media-amazon.com/images/I/719R79SR2fL._AC_UL400_.jpg"
6,35,449,"B0BN8TNQK7",false,41.99,"USD",0,0,0,13,4.1,"https://www.amazon.com/dp/B0BN8TNQK7","53.30",false,false,false,false,"Galvanized Raised Garden Bed Kit - Raised Planter Box for Outdoor Plants - Galvanized Tub - Elevated Garden Planter Boxes ...","https://m.media-amazon.com/images/I/61kSVxqD51L._AC_UL400_.jpg"
6,36,450,"B08TRV7ZY4",false,34.95,"USD",0,0,0,3,3.3,"https://www.amazon.com/dp/B08TRV7ZY4","9.90",false,false,false,false,"Sherfire 9 in (23 cm) Corner Brackets for Raised Garden Bed, 4 Pack - Decorative Black Design, Screws Included, Rust-Proof...","https://m.media-amazon.com/images/I/71UX7fOQiFL._AC_UL400_.jpg"
6,37,451,"B0BXP39H72",false,109.99,"USD",0,0,0,9,4.9,"https://www.amazon.com/dp/B0BXP39H72","44.10",false,false,false,false,"CJiePeiC 17 Inch Tall 42"" Round Aluzinc Stainless Steel Metal Raised Garden Bed Kit, Planter Box for Planting Outdoor Plan...","https://m.media-amazon.com/images/I/71OSUL7mzKL._AC_UL400_.jpg"
6,39,453,"B09L83WS1H",false,39.29,"USD",0,0,0,160,3.6,"https://www.amazon.com/dp/B09L83WS1H","576.00",false,false,false,false,"VEVOR Plastic Raised Garden Bed, Set of 2 Plastic Planter Grow Box, 9.1"" H Self-Watering Elevated Garden Planter, Brown Ra...","https://m.media-amazon.com/images/I/71BvSUoflKL._AC_UL400_.jpg"
6,40,454,"B0BLVQ7V43",false,99.99,"USD",0,0,0,3,3.5,"https://www.amazon.com/dp/B0BLVQ7V43","10.50",false,false,false,false,"Agitree Raised Garden Bed with Detachable Legs, 35 * 19 * 31in, 1-Piece Spliceable Elevated Wood Raised Garden Bed for Out...","https://m.media-amazon.com/images/I/71abfPXzxUL._AC_UL400_.jpg"
6,41,455,"B0BZ3YW9N4",false,119,"USD",0,0,0,1,1,"https://www.amazon.com/dp/B0BZ3YW9N4","1.00",false,false,false,false,"Wooden Planter Box with Trellis Lattice, Raised Garden Bed with Wheels, Wood planters Boxes Outdoor, for Tomato Climbing P...","https://m.media-amazon.com/images/I/71mM+OQLwAL._AC_UL400_.jpg"
6,43,457,"B08466MBMF",false,105.51,"USD",0,0,0,133,4.4,"https://www.amazon.com/dp/B08466MBMF","585.20",false,false,false,false,"Nuvue Products 26021, 36"" L x 15"" W x 32"" H, Polymer with Woodgrain Texture, Dark Gray Elevated Garden Box","https://m.media-amazon.com/images/I/71j-505JGTL._AC_UL400_.jpg"
6,44,458,"B09TZS7FWT",false,99.9,"USD",0,0,0,7,4.5,"https://www.amazon.com/dp/B09TZS7FWT","31.50",false,false,false,false,"Zhongma Sturdy Raised Garden Bed with Inner Fabric Liners for Vegetables Flower, Planter Box for Backyard Patio Balcony. I...","https://m.media-amazon.com/images/I/71GaC-Og+iL._AC_UL400_.jpg"
6,45,459,"B0BMZZY1PD",false,32.99,"USD",0,0,0,12,5,"https://www.amazon.com/dp/B0BMZZY1PD","60.00",false,false,false,false,"ENDOZER Galvanized Planter Raised Garden Boxes 20 L * 20 W * 12 H (inch) Outdoor Garden Raised Planter Box, Backyard Patio...","https://m.media-amazon.com/images/I/61HdCaglV8L._AC_UL400_.jpg"
6,46,460,"B07492P857",true,84.69,"USD",149.99,65.3,43.54,1008,4.6,"https://www.amazon.com/dp/B07492P857","4636.80",false,false,false,false,"VegTrug 8 Pocket Herb Garden Grey Wash","https://m.media-amazon.com/images/I/71pHSUNXaXL._AC_UL400_.jpg"
6,47,461,"B09CYPPLSS",false,79.99,"USD",0,0,0,3,3.8,"https://www.amazon.com/dp/B09CYPPLSS","11.40",false,false,false,false,"DIY Galvanized Raised Garden Beds 6 Pack , Easy DIY Metal Planter Boxes for Grow Fruit and Root Vegetables Flower","https://m.media-amazon.com/images/I/71kvUKFdnqS._AC_UL400_.jpg"
6,48,462,"B09KC4YCQF",false,129,"USD",0,0,0,33,4.3,"https://www.amazon.com/dp/B09KC4YCQF","141.90",false,false,false,false,"Aveyas Mobile Metal Raised Garden Bed with 72 Drain Holes Easy 5 Minute Install Cart with Legs Wheels Elevated Tall Plante...","https://m.media-amazon.com/images/I/71QS7sUTBFL._AC_UL400_.jpg"
6,50,464,"B09TPGXMK2",false,102,"USD",0,0,0,9,4.2,"https://www.amazon.com/dp/B09TPGXMK2","37.80",false,false,false,false,"RGBvege Raised Garden Bed, Planters Box for Plants Outdoor, Raised Planters 17'' Tall Round (Green)","https://m.media-amazon.com/images/I/61UoUuMUkML._AC_UL400_.jpg"
6,51,465,"B0BLV1GQNP",false,84.99,"USD",0,0,0,22,4,"https://www.amazon.com/dp/B0BLV1GQNP","88.00",false,false,false,false,"Agitree Raised Garden Bed with Detachable Leg, 35 * 18 * 31in,1-Piece Wood Planter Raised Garden Boxes Outdoor, Raised Gar...","https://m.media-amazon.com/images/I/71cmDZmNdCL._AC_UL400_.jpg"
6,52,466,"B09XQFM2MS",false,16.99,"USD",0,0,0,18,3.9,"https://www.amazon.com/dp/B09XQFM2MS","70.20",false,false,false,false,"QCQHDU Fabric Raised Garden Bed - Plant Grow Bags,4 Grids Large Durable Rectangular Raised Garden Outdoor for Vegetable Fl...","https://m.media-amazon.com/images/I/81Ne74cmX8L._AC_UL400_.jpg"
6,53,467,"B0BNHGGQ9Z",true,55.99,"USD",59.99,4,6.67,176,4.6,"https://www.amazon.com/dp/B0BNHGGQ9Z","809.60",false,false,false,false,"ANBLIZE 6x3x1FT Galvanized Raised Garden Beds,Outdoor Large Metal Planter Box Steel Kit for Vegetables,Flower,Herb,Galvanized","https://m.media-amazon.com/images/I/71IecPAwDqL._AC_UL400_.jpg"
6,55,469,"B0B6J2NWBS",false,74.49,"USD",0,0,0,11,4.1,"https://www.amazon.com/dp/B0B6J2NWBS","45.10",false,false,false,false,"Homegroove 4ft Vertical Raised Garden Bed,5 Tiers Planter Box with Wheel,5 Container Boxes for Vegetables and Flowers Grow...","https://m.media-amazon.com/images/I/61WlDeccflL._AC_UL400_.jpg"
6,56,470,"B09WQJMWJ7",true,119.99,"USD",139.99,20,14.29,21,4.5,"https://www.amazon.com/dp/B09WQJMWJ7","94.50",false,false,false,false,"SINCETHEN 2pcs Galvanized Raised Garden Bed 6X3X1 FT for Vegetables Herbs Plants, Oval Large Metal Planter Box for Outdoor...","https://m.media-amazon.com/images/I/71WSAEf3jNL._AC_UL400_.jpg"
6,57,471,"B087CQPVCH",false,94.99,"USD",0,0,0,182,4.3,"https://www.amazon.com/dp/B087CQPVCH","782.60",false,false,false,false,"Anraja 67in Rustic Planter Box with Trellis Raised Garden Bed Wood Outdoor for Plants","https://m.media-amazon.com/images/I/61+vWLJc6gL._AC_UL400_.jpg"
6,59,473,"B0BVB4D5TF",true,84.99,"USD",89.99,5,5.56,1,4,"https://www.amazon.com/dp/B0BVB4D5TF","4.00",false,false,false,false,"9 ft x 3 ft Raised Garden Bed Powder Coated Metal Elevated Planter for Vegetable Flower Herb … White","https://m.media-amazon.com/images/I/61skJFK5c5L._AC_UL400_.jpg"
6,60,474,"B097T49WYT",false,31.99,"USD",0,0,0,2,5,"https://www.amazon.com/dp/B097T49WYT","10.00",false,false,false,false,"SPOTTY PARROT Garden Bed Corner Brackets","https://m.media-amazon.com/images/I/71JJt5bcaxS._AC_UL400_.jpg"
7,10,476,"B07RQNKHBR",false,44.04,"USD",0,0,0,16,4.2,"https://www.amazon.com/dp/B07RQNKHBR","67.20",false,false,false,false,"Zenport F-580 Modular Raised Garden Bed, Brown","https://m.media-amazon.com/images/I/716XNK6yyWL._AC_UL320_.jpg"
7,11,477,"B08RP567CV",true,43.99,"USD",49.99,6,12,233,4.5,"https://www.amazon.com/dp/B08RP567CV","1048.50",false,false,false,false,"Sponsored Ad - ProGard Raised Garden Bed, Garden Raised Planter Box with Legs, Galvanized Garden Planter for Herbs and Veg...","https://m.media-amazon.com/images/I/713bcD3rj3L._AC_UL320_.jpg"
7,12,478,"B0BZT64ZZ4",true,152.99,"USD",169.99,17,10,31,4.9,"https://www.amazon.com/dp/B0BZT64ZZ4","151.90",false,false,false,false,"Sponsored Ad - Garsence Galvanized Raised Garden Bed Outdoor 8ft X 2ft X 1ft 12 in 1 Metal Modular Raised Garden Planter R...","https://m.media-amazon.com/images/I/71czhxlz08L._AC_UL320_.jpg"
7,13,479,"B0BLXKQ6CH",false,59.99,"USD",0,0,0,96,3.9,"https://www.amazon.com/dp/B0BLXKQ6CH","374.40",false,false,false,false,"Sponsored Ad - TDDSS Raised Garden Bed with Legs Planters for Outdoor Plants Planter Box Plant pots Elevated Garden Boxes ...","https://m.media-amazon.com/images/I/81gmS1V-owL._AC_UL320_.jpg"
7,14,480,"B0BGLXPR9L",false,49.99,"USD",0,0,0,43,4.9,"https://www.amazon.com/dp/B0BGLXPR9L","210.70",false,false,false,false,"Sponsored Ad - FarmGeo Raised Garden Bed Kit 8"" Tall 2 in 1 Magnesium-Aluminum-Zinc Stainless Steel Metal Planter Box for ...","https://m.media-amazon.com/images/I/711xkW3iB-L._AC_UL320_.jpg"
7,15,481,"B0BW7D958J",false,69.98,"USD",0,0,0,4,2.6,"https://www.amazon.com/dp/B0BW7D958J","10.40",false,false,false,false,"Retouhqp 4 Packs Raised Garden Bed with Legs Planters for Outdoor Plants, Planter Raised Beds Kits Planter Box for Garden ...","https://m.media-amazon.com/images/I/71PeIKsv0bL._AC_UL320_.jpg"
7,16,482,"B0BVHJ9BBD",false,99.99,"USD",0,0,0,31,4.7,"https://www.amazon.com/dp/B0BVHJ9BBD","145.70",false,false,false,false,"Anyelse 2PCS 3x6x1FT Galvanized Raised Garden Bed Outdoor for Vegetables Flowers Herb, Large Heavy Metal Planter Box Steel...","https://m.media-amazon.com/images/I/81yvCX7DmDL._AC_UL320_.jpg"
7,17,483,"B09Z2G3F49",true,85.99,"USD",91.99,6,6.52,3,2.9,"https://www.amazon.com/dp/B09Z2G3F49","8.70",false,false,false,false,"Baoz 4Ft Vertical Raised Garden Bed Removable Elevated Planter with 5 Container Boxes Freestanding Ladder Planter for Outd...","https://m.media-amazon.com/images/I/71h-3eU3M5L._AC_UL320_.jpg"
7,18,484,"B0BM477VHP",false,114.73,"USD",0,0,0,7,5,"https://www.amazon.com/dp/B0BM477VHP","35.00",false,false,false,false,"Raised Garden Bed with Legs - Elevated Wood Planter Box Outdoor for Rooted Plants, Herbs Flowerbed & Vegetable (37.0x12.6x...","https://m.media-amazon.com/images/I/81pu7Y+aa8L._AC_UL320_.jpg"
7,19,485,"B0C2QBRSFF",true,89.99,"USD",99.99,10,10,7,3.8,"https://www.amazon.com/dp/B0C2QBRSFF","26.60",false,false,false,false,"Sponsored Ad - OIPRTGFJ Wood Rectangular Garden Planter Box with Wheel Raised Garden Bed Outdoor,Planters for Outdoor Plan...","https://m.media-amazon.com/images/I/81hyTtEacgL._AC_UL320_.jpg"
7,20,486,"B0BRS3M5KP",false,109,"USD",0,0,0,18,4.6,"https://www.amazon.com/dp/B0BRS3M5KP","82.80",false,false,false,false,"Sponsored Ad - MFMRSLW Raised Garden Bed Galvanized Planter Raised Beds Outdoor for Gardening Vegetables Flowers Herbs Suc...","https://m.media-amazon.com/images/I/81sEnUVDF0L._AC_UL320_.jpg"
7,21,487,"B09PN11Y65",false,99.99,"USD",0,0,0,163,4.3,"https://www.amazon.com/dp/B09PN11Y65","700.90",false,false,false,false,"Sponsored Ad - Thanaddo Raised Garden Bed 6x3x1.84 ft Outdoor Planter Box with Vents Galvanized Metal Garden Bed Kit for V...","https://m.media-amazon.com/images/I/71Q4lSaN-mL._AC_UL320_.jpg"
7,22,488,"B0BCVVN6G3",true,49.99,"USD",54.99,5,9.09,321,4.5,"https://www.amazon.com/dp/B0BCVVN6G3","1444.50",false,false,false,false,"Sponsored Ad - BUTUNITA Galvanized Raised Garden Bed Outdoor Metal for Gardening Vegetables Flower Garden Planter Box Larg...","https://m.media-amazon.com/images/I/81dBjWQ+fnL._AC_UL320_.jpg"
7,24,490,"B01N6KLDIE",false,34.79,"USD",0,0,0,179,4.2,"https://www.amazon.com/dp/B01N6KLDIE","751.80",false,false,false,false,"Kenley Large Raised Garden Bed - 135 Gallon Flower or Vegetable Grow Bag for Gardening - Non-Toxic Fabric Planter Beds wit...","https://m.media-amazon.com/images/I/81dvi6Q8PJL._AC_UL320_.jpg"
7,25,491,"B0B1NY9B8N",true,54.99,"USD",59.99,5,8.33,1,3,"https://www.amazon.com/dp/B0B1NY9B8N","3.00",false,false,false,false,"Raised Garden Beds Outdoor for Vegetables - Reliable Outdoor Planter Box - Raised Garden Bed with Legs - Raised Beds for G...","https://m.media-amazon.com/images/I/91FVkX4oNgL._AC_UL320_.jpg"
7,26,492,"B0C1ZNR172",true,84.99,"USD",89.99,5,5.56,1,5,"https://www.amazon.com/dp/B0C1ZNR172","5.00",false,false,false,false,"Homdox Vertical Garden Planter, 5-Tiers Vertical Raised Garden Bed Planters, Metal Elevated Planter Box for Vegetable Flow...","https://m.media-amazon.com/images/I/71E7fjG3T6L._AC_UL320_.jpg"
7,27,493,"B0B7ZSTMBP",true,99.99,"USD",109.99,10,9.09,1,4,"https://www.amazon.com/dp/B0B7ZSTMBP","4.00",false,false,false,false,"Raised Beds For Gardening Self Watering - Deepened 20"" H, Set of 3 Elevated Planter Boxes Outdoor Large, Rectangular Plant...","https://m.media-amazon.com/images/I/819QqemVGpL._AC_UL320_.jpg"
7,28,494,"B0BDQXM4JC",true,52.99,"USD",68.99,16,23.19,1,5,"https://www.amazon.com/dp/B0BDQXM4JC","5.00",false,false,false,false,"VERFARM Galvanized Raised Garden Bed Kit, Oval Large Metal Planter Raised Garden Boxes Outdoor for Vegetables, Flowers, He...","https://m.media-amazon.com/images/I/91lJ82FB74L._AC_UL320_.jpg"
7,29,495,"B0B1DNH4F5",false,54.99,"USD",0,0,0,18,4.4,"https://www.amazon.com/dp/B0B1DNH4F5","79.20",false,false,false,false,"UEAKPIC Raised Garden Bed Outdoor, 8"" Tall Galvanized Planter Raised Beds for Gardening, Large Capacity Metal Garden Box f...","https://m.media-amazon.com/images/I/81MjdO2lACL._AC_UL320_.jpg"
7,30,496,"B0794BH8K3",true,69.95,"USD",87.99,18.04,20.5,439,4.7,"https://www.amazon.com/dp/B0794BH8K3","2063.30",false,false,false,false,"Sunnydaze 40"" Hexagon Galvanized Steel Raised Garden Bed Kit - Outdoor Metal Planter for Plants and Vegetables - Silver","https://m.media-amazon.com/images/I/91DpmCdbrNL._AC_UL320_.jpg"
8,10,497,"B0BLXKQ6CH",false,59.99,"USD",0,0,0,96,3.9,"https://www.amazon.com/dp/B0BLXKQ6CH","374.40",false,false,false,false,"Sponsored Ad - TDDSS Raised Garden Bed with Legs Planters for Outdoor Plants Planter Box Plant pots Elevated Garden Boxes ...","https://m.media-amazon.com/images/I/81gmS1V-owL._AC_UL320_.jpg"
8,11,498,"B09PN11Y65",false,99.99,"USD",0,0,0,163,4.3,"https://www.amazon.com/dp/B09PN11Y65","700.90",false,false,false,false,"Sponsored Ad - Thanaddo Raised Garden Bed 6x3x1.84 ft Outdoor Planter Box with Vents Galvanized Metal Garden Bed Kit for V...","https://m.media-amazon.com/images/I/71Q4lSaN-mL._AC_UL320_.jpg"
